customer_id,customer_name,city,state,registration_date,customer_segment
CUS003052,Aisha Sharma,Delhi,Maharashtra,2022-05-08,Retail
CUS003053,Meera Singh,Delhi,Rajasthan,2023-11-21,Retail
CUS003054,Pooja Mehta,Bengaluru,Maharashtra,2022-01-08,Business
CUS003055,Vivaan Gupta,Delhi,Telangana,2023-05-16,Enterprise
CUS003056,Priya Kapoor,Pune,Tamil Nadu,2025-02-06,Enterprise
CUS003057,Rohan Mehta,Lucknow,Delhi,2025-09-13,Enterprise
CUS003058,Amit Sharma,Pune,West Bengal,2024-03-26,Enterprise
CUS003059,Aisha Jain,Kolkata,Gujarat,2023-05-15,Retail
CUS003060,Rohan Kapoor,Bengaluru,Rajasthan,2025-06-02,Business
CUS003061,Ananya Singh,Kolkata,Gujarat,2022-06-20,Enterprise
CUS003062,Kavya Patel,Jaipur,Gujarat,2022-12-29,Business
CUS003063,Karan Patel,Bengaluru,Gujarat,2025-02-04,Business
CUS003064,Arjun Sharma,Mumbai,Karnataka,2022-11-14,Enterprise
CUS003065,Nikhil Jain,Bengaluru,Karnataka,2026-01-08,Enterprise
CUS003066,Rahul Patel,Jaipur,Rajasthan,2026-02-06,Retail
CUS003067,Meera Jain,Kolkata,Uttar Pradesh,2026-01-31,Retail
CUS003068,Nikhil Joshi,Chennai,Maharashtra,2024-04-11,Business
CUS003069,Vikram Mehta,Mumbai,Maharashtra,2024-05-15,Enterprise
CUS003070,Meera Malhotra,Delhi,Maharashtra,2025-07-24,Enterprise
CUS003071,Nikhil Patel,Hyderabad,Karnataka,2022-06-03,Enterprise
CUS003072,Rahul Joshi,Lucknow,West Bengal,2024-04-19,Retail
CUS003073,Karan Kapoor,Mumbai,Tamil Nadu,2025-04-30,Business
CUS003074,Simran Kapoor,Bengaluru,Rajasthan,2025-11-19,Business
CUS003075,Meera Joshi,Delhi,Maharashtra,2026-01-06,Enterprise
CUS003076,Rahul Mehta,Ahmedabad,Tamil Nadu,2025-11-26,Business
CUS003077,Pooja Mehta,Delhi,Uttar Pradesh,2023-12-26,Enterprise
CUS003078,Arjun Jain,Chennai,West Bengal,2023-02-23,Business
CUS003079,Amit Kapoor,Lucknow,Uttar Pradesh,2022-11-29,Business
CUS003080,Kavya Singh,Lucknow,Telangana,2025-10-06,Business
CUS003081,Aarav Joshi,Hyderabad,Delhi,2025-04-01,Enterprise
CUS003082,Aarav Joshi,Hyderabad,West Bengal,2022-10-20,Enterprise
CUS003083,Aisha Mehta,Lucknow,Telangana,2022-05-09,Business
CUS003084,Simran Malhotra,Ahmedabad,West Bengal,2022-02-14,Enterprise
CUS003085,Aarav Kapoor,Lucknow,West Bengal,2023-09-21,Enterprise
CUS003086,Vikram Verma,Jaipur,Tamil Nadu,2025-11-05,Enterprise
CUS003087,Simran Verma,Ahmedabad,Telangana,2022-06-04,Enterprise
CUS003088,Ananya Malhotra,Jaipur,Telangana,2022-08-19,Business
CUS003089,Karan Singh,Hyderabad,West Bengal,2024-11-28,Enterprise
CUS003090,Kavya Singh,Ahmedabad,Uttar Pradesh,2025-01-03,Enterprise
CUS003091,Arjun Mehta,Hyderabad,Uttar Pradesh,2024-12-29,Retail
CUS003092,Neha Verma,Chennai,Maharashtra,2025-05-23,Retail
CUS003093,Nikhil Mehta,Pune,Tamil Nadu,2022-12-17,Retail
CUS003094,Vivaan Jain,Ahmedabad,Delhi,2024-07-28,Retail
CUS003095,Sneha Mehta,Hyderabad,Rajasthan,2025-05-17,Retail
CUS003096,Aarav Kapoor,Delhi,Telangana,2024-12-30,Business
CUS003097,Meera Kapoor,Mumbai,Karnataka,2022-01-02,Enterprise
CUS003098,Pooja Malhotra,Jaipur,Karnataka,2025-09-25,Retail
CUS003099,Kavya Joshi,Hyderabad,Rajasthan,2025-02-02,Retail
CUS003100,Amit Malhotra,Kolkata,Telangana,2022-08-06,Enterprise
CUS003101,Meera Mehta,Bengaluru,Maharashtra,2022-11-02,Business
CUS003102,Meera Sharma,Pune,Maharashtra,2023-03-12,Retail
CUS003103,Meera Mehta,Ahmedabad,Maharashtra,2025-04-27,Enterprise
CUS003104,Meera Singh,Pune,Tamil Nadu,2024-03-04,Business
CUS003105,Arjun Kapoor,Hyderabad,Uttar Pradesh,2023-01-28,Business
CUS003106,Pooja Verma,Ahmedabad,West Bengal,2025-03-12,Retail
CUS003107,Nikhil Joshi,Pune,Maharashtra,2024-12-23,Business
CUS003108,Rohan Mehta,Pune,Maharashtra,2022-08-20,Enterprise
CUS003109,Ananya Mehta,Chennai,Maharashtra,2022-04-08,Retail
CUS003110,Neha Verma,Hyderabad,Telangana,2022-09-27,Enterprise
CUS003111,Amit Sharma,Ahmedabad,West Bengal,2023-07-16,Enterprise
CUS003112,Kavya Mehta,Jaipur,Gujarat,2024-02-06,Retail
CUS003113,Ishita Sharma,Ahmedabad,Delhi,2022-09-16,Retail
CUS003114,Kavya Gupta,Lucknow,Uttar Pradesh,2024-06-12,Business
CUS003115,Rahul Gupta,Ahmedabad,Delhi,2023-01-13,Retail
CUS003116,Arjun Malhotra,Pune,Tamil Nadu,2023-04-29,Retail
CUS003117,Ishita Joshi,Pune,Telangana,2024-10-18,Business
CUS003118,Vikram Mehta,Hyderabad,Rajasthan,2023-08-14,Enterprise
CUS003119,Kavya Gupta,Lucknow,Karnataka,2025-05-15,Business
CUS003120,Kavya Jain,Mumbai,Karnataka,2024-12-30,Retail
CUS003121,Kavya Sharma,Kolkata,Maharashtra,2022-10-08,Business
CUS003122,Kavya Gupta,Bengaluru,Maharashtra,2022-12-07,Enterprise
CUS003123,Amit Sharma,Pune,Karnataka,2024-03-18,Retail
CUS003124,Rohan Patel,Mumbai,West Bengal,2023-05-01,Enterprise
CUS003125,Rahul Joshi,Kolkata,Delhi,2024-05-21,Business
CUS003126,Pooja Kapoor,Bengaluru,Uttar Pradesh,2023-12-11,Enterprise
CUS003127,Kavya Gupta,Jaipur,Tamil Nadu,2022-12-17,Retail
CUS003128,Simran Verma,Delhi,Tamil Nadu,2022-10-14,Enterprise
CUS003129,Kavya Patel,Ahmedabad,Maharashtra,2024-10-25,Business
CUS003130,Vikram Gupta,Lucknow,Maharashtra,2024-07-07,Retail
CUS003131,Vivaan Gupta,Pune,Rajasthan,2025-07-28,Retail
CUS003132,Meera Verma,Lucknow,Maharashtra,2023-06-14,Business
CUS003133,Karan Verma,Hyderabad,West Bengal,2023-04-17,Business
CUS003134,Ananya Gupta,Delhi,Telangana,2024-06-16,Enterprise
CUS003135,Ishita Patel,Kolkata,Maharashtra,2023-12-31,Enterprise
CUS003136,Ishita Malhotra,Kolkata,Karnataka,2023-06-17,Business
CUS003137,Amit Singh,Pune,Tamil Nadu,2023-04-19,Business
CUS003138,Nikhil Kapoor,Pune,Karnataka,2023-02-04,Retail
CUS003139,Nikhil Singh,Ahmedabad,Maharashtra,2022-05-21,Enterprise
CUS003140,Ananya Singh,Jaipur,Uttar Pradesh,2023-01-09,Business
CUS003141,Vivaan Kapoor,Kolkata,Rajasthan,2024-12-31,Retail
CUS003142,Pooja Patel,Chennai,Delhi,2024-09-09,Enterprise
CUS003143,Vikram Singh,Pune,Telangana,2025-02-10,Business
CUS003144,Rohan Gupta,Mumbai,Tamil Nadu,2023-01-07,Retail
CUS003145,Karan Verma,Ahmedabad,Tamil Nadu,2025-09-15,Retail
CUS003146,Kavya Singh,Kolkata,Rajasthan,2022-04-13,Retail
CUS003147,Nikhil Malhotra,Mumbai,Tamil Nadu,2024-05-20,Enterprise
CUS003148,Vikram Singh,Hyderabad,Telangana,2024-02-21,Business
CUS003149,Aditya Joshi,Kolkata,Gujarat,2022-11-29,Enterprise
CUS003150,Sneha Malhotra,Mumbai,Telangana,2023-04-05,Retail
CUS003151,Sneha Jain,Lucknow,Uttar Pradesh,2025-03-24,Business
CUS003152,Sneha Mehta,Hyderabad,Tamil Nadu,2022-04-18,Enterprise
CUS003153,Simran Malhotra,Lucknow,Maharashtra,2025-11-13,Retail
CUS003154,Arjun Sharma,Jaipur,Uttar Pradesh,2025-02-08,Business
CUS003155,Vikram Singh,Lucknow,Maharashtra,2024-12-24,Retail
CUS003156,Kavya Jain,Mumbai,Maharashtra,2025-01-11,Enterprise
CUS003157,Aisha Kapoor,Hyderabad,Telangana,2022-12-15,Enterprise
CUS003158,Ishita Mehta,Hyderabad,Rajasthan,2024-11-24,Business
CUS003159,Amit Malhotra,Kolkata,Uttar Pradesh,2024-01-30,Business
CUS003160,Rohan Kapoor,Chennai,West Bengal,2023-11-04,Enterprise
CUS003161,Simran Gupta,Jaipur,Delhi,2024-11-27,Enterprise
CUS003162,Arjun Malhotra,Pune,Delhi,2022-10-21,Retail
CUS003163,Karan Malhotra,Kolkata,Rajasthan,2025-06-01,Enterprise
CUS003164,Aditya Jain,Hyderabad,Rajasthan,2025-01-11,Retail
CUS003165,Amit Joshi,Mumbai,West Bengal,2022-01-30,Business
CUS003166,Simran Kapoor,Hyderabad,Telangana,2023-11-05,Retail
CUS003167,Neha Singh,Ahmedabad,West Bengal,2022-11-24,Enterprise
CUS003168,Sneha Kapoor,Mumbai,Maharashtra,2023-01-09,Enterprise
CUS003169,Ananya Sharma,Bengaluru,Rajasthan,2024-10-26,Business
CUS003170,Aisha Kapoor,Mumbai,Maharashtra,2025-03-29,Retail
CUS003171,Amit Joshi,Jaipur,Maharashtra,2023-07-18,Business
CUS003172,Simran Sharma,Pune,Uttar Pradesh,2025-09-06,Enterprise
CUS003173,Simran Jain,Mumbai,West Bengal,2024-08-16,Enterprise
CUS003174,Vivaan Gupta,Chennai,Delhi,2025-02-21,Business
CUS003175,Aisha Malhotra,Bengaluru,Karnataka,2024-02-05,Retail
CUS003176,Kavya Kapoor,Jaipur,Maharashtra,2026-01-18,Business
CUS003177,Aarav Gupta,Bengaluru,Delhi,2025-10-10,Business
CUS003178,Aarav Patel,Mumbai,Uttar Pradesh,2023-05-09,Enterprise
CUS003179,Aditya Sharma,Bengaluru,Rajasthan,2022-09-15,Enterprise
CUS003180,Vikram Verma,Delhi,Tamil Nadu,2023-12-17,Retail
CUS003181,Priya Mehta,Pune,Uttar Pradesh,2022-05-01,Enterprise
CUS003182,Nikhil Gupta,Jaipur,Maharashtra,2024-10-25,Enterprise
CUS003183,Arjun Sharma,Hyderabad,Tamil Nadu,2022-05-05,Retail
CUS003184,Ishita Singh,Kolkata,Karnataka,2024-03-31,Retail
CUS003185,Kavya Kapoor,Kolkata,Karnataka,2024-02-16,Business
CUS003186,Rahul Joshi,Mumbai,Karnataka,2025-11-14,Business
CUS003187,Nikhil Malhotra,Ahmedabad,Uttar Pradesh,2023-05-18,Retail
CUS003188,Meera Singh,Lucknow,Maharashtra,2025-12-13,Retail
CUS003189,Kavya Kapoor,Chennai,Gujarat,2022-07-05,Business
CUS003190,Ishita Joshi,Bengaluru,Maharashtra,2025-08-25,Business
CUS003191,Sneha Mehta,Bengaluru,Uttar Pradesh,2024-09-25,Enterprise
CUS003192,Rohan Gupta,Chennai,Maharashtra,2022-07-27,Business
CUS003193,Ishita Singh,Ahmedabad,Uttar Pradesh,2022-03-29,Enterprise
CUS003194,Rahul Kapoor,Bengaluru,West Bengal,2024-09-22,Retail
CUS003195,Karan Sharma,Delhi,Rajasthan,2025-05-02,Business
CUS003196,Sneha Mehta,Pune,Tamil Nadu,2023-05-26,Business
CUS003197,Rohan Kapoor,Mumbai,Gujarat,2023-06-07,Business
CUS003198,Aditya Mehta,Mumbai,Maharashtra,2022-08-03,Enterprise
CUS003199,Karan Gupta,Bengaluru,Tamil Nadu,2025-01-01,Enterprise
CUS003200,Ishita Mehta,Hyderabad,Maharashtra,2024-02-04,Retail
CUS003201,Vivaan Singh,Jaipur,Rajasthan,2022-01-03,Retail
CUS003202,Vikram Singh,Pune,Telangana,2022-10-20,Business
CUS003203,Aisha Singh,Ahmedabad,Delhi,2024-11-08,Retail
CUS003204,Neha Verma,Hyderabad,West Bengal,2022-08-26,Enterprise
CUS003205,Simran Singh,Lucknow,Tamil Nadu,2023-03-09,Retail
CUS003206,Simran Mehta,Lucknow,Maharashtra,2024-05-06,Business
CUS003207,Sneha Verma,Lucknow,Maharashtra,2025-03-12,Retail
CUS003208,Rohan Kapoor,Jaipur,Telangana,2025-06-10,Enterprise
CUS003209,Karan Verma,Chennai,Tamil Nadu,2022-08-18,Enterprise
CUS003210,Priya Gupta,Jaipur,West Bengal,2022-10-06,Business
CUS003211,Arjun Joshi,Hyderabad,Karnataka,2022-02-13,Enterprise
CUS003212,Aisha Kapoor,Jaipur,Maharashtra,2022-08-05,Business
CUS003213,Neha Sharma,Bengaluru,Telangana,2023-03-03,Enterprise
CUS003214,Nikhil Kapoor,Mumbai,Rajasthan,2024-10-07,Retail
CUS003215,Pooja Joshi,Kolkata,Tamil Nadu,2024-11-14,Retail
CUS003216,Priya Singh,Ahmedabad,Telangana,2024-08-30,Business
CUS003217,Aarav Verma,Mumbai,Karnataka,2026-01-09,Retail
CUS003218,Amit Sharma,Lucknow,Maharashtra,2023-12-16,Retail
CUS003219,Nikhil Mehta,Pune,Delhi,2025-01-21,Retail
CUS003220,Sneha Jain,Chennai,Telangana,2022-12-08,Retail
CUS003221,Neha Patel,Delhi,Karnataka,2022-06-24,Enterprise
CUS003222,Vivaan Gupta,Kolkata,West Bengal,2022-10-02,Retail
CUS003223,Neha Verma,Mumbai,Maharashtra,2022-04-26,Enterprise
CUS003224,Vikram Malhotra,Hyderabad,Maharashtra,2025-03-03,Retail
CUS003225,Rohan Verma,Chennai,Karnataka,2025-02-02,Enterprise
CUS003226,Aditya Sharma,Lucknow,West Bengal,2026-01-03,Enterprise
CUS003227,Ishita Patel,Delhi,Delhi,2023-07-22,Enterprise
CUS003228,Karan Sharma,Lucknow,Rajasthan,2024-08-30,Retail
CUS003229,Sneha Verma,Lucknow,Gujarat,2023-02-24,Retail
CUS003230,Rohan Gupta,Mumbai,West Bengal,2023-09-04,Retail
CUS003231,Rohan Verma,Pune,Telangana,2025-11-22,Enterprise
CUS003232,Ananya Jain,Ahmedabad,Maharashtra,2022-08-09,Enterprise
CUS003233,Amit Sharma,Pune,Karnataka,2023-09-18,Business
CUS003234,Nikhil Mehta,Mumbai,Gujarat,2023-03-17,Retail
CUS003235,Vikram Sharma,Delhi,Rajasthan,2024-03-28,Business
CUS003236,Rohan Sharma,Delhi,Maharashtra,2022-03-07,Enterprise
CUS003237,Kavya Singh,Ahmedabad,Gujarat,2026-01-17,Retail
CUS003238,Aditya Malhotra,Chennai,Karnataka,2024-04-18,Enterprise
CUS003239,Simran Sharma,Pune,Tamil Nadu,2024-08-10,Business
CUS003240,Amit Gupta,Pune,Maharashtra,2022-07-16,Business
CUS003241,Priya Jain,Chennai,Uttar Pradesh,2022-01-26,Retail
CUS003242,Karan Singh,Lucknow,West Bengal,2022-07-03,Retail
CUS003243,Vivaan Joshi,Delhi,Delhi,2022-07-11,Retail
CUS003244,Ananya Kapoor,Ahmedabad,Uttar Pradesh,2022-03-26,Enterprise
CUS003245,Nikhil Joshi,Mumbai,Gujarat,2024-10-12,Retail
CUS003246,Rohan Patel,Pune,Telangana,2023-10-10,Enterprise
CUS003247,Neha Mehta,Mumbai,West Bengal,2022-08-16,Enterprise
CUS003248,Rohan Kapoor,Mumbai,West Bengal,2022-01-13,Business
CUS003249,Neha Verma,Bengaluru,Gujarat,2022-04-21,Retail
CUS003250,Priya Verma,Hyderabad,Delhi,2023-01-12,Business
CUS003251,Rahul Patel,Ahmedabad,Maharashtra,2022-10-23,Business
CUS003252,Rohan Singh,Lucknow,Telangana,2022-06-18,Retail
CUS003253,Aarav Malhotra,Hyderabad,Telangana,2024-07-02,Business
CUS003254,Rohan Mehta,Lucknow,Maharashtra,2023-03-03,Enterprise
CUS003255,Rohan Mehta,Chennai,Tamil Nadu,2022-07-13,Retail
CUS003256,Rahul Joshi,Ahmedabad,Maharashtra,2025-08-27,Business
CUS003257,Amit Verma,Jaipur,Maharashtra,2025-10-18,Retail
CUS003258,Neha Gupta,Chennai,Uttar Pradesh,2025-01-11,Business
CUS003259,Arjun Mehta,Pune,Delhi,2022-08-05,Retail
CUS003260,Simran Patel,Chennai,Rajasthan,2025-04-05,Retail
CUS003261,Rohan Mehta,Jaipur,Gujarat,2025-12-10,Business
CUS003262,Amit Kapoor,Ahmedabad,Telangana,2024-09-07,Enterprise
CUS003263,Aisha Kapoor,Ahmedabad,Delhi,2023-03-15,Business
CUS003264,Sneha Sharma,Pune,Rajasthan,2024-12-12,Business
CUS003265,Ishita Joshi,Hyderabad,Maharashtra,2024-11-12,Enterprise
CUS003266,Priya Joshi,Jaipur,Maharashtra,2025-03-02,Retail
CUS003267,Simran Sharma,Kolkata,Telangana,2025-06-23,Enterprise
CUS003268,Rahul Patel,Ahmedabad,Telangana,2022-03-31,Retail
CUS003269,Sneha Malhotra,Jaipur,Karnataka,2024-03-15,Enterprise
CUS003270,Rahul Singh,Chennai,Karnataka,2023-07-25,Enterprise
CUS003271,Neha Kapoor,Ahmedabad,Telangana,2024-07-08,Retail
CUS003272,Nikhil Jain,Mumbai,Karnataka,2025-03-21,Enterprise
CUS003273,Aisha Gupta,Hyderabad,Gujarat,2023-01-19,Retail
CUS003274,Aarav Jain,Mumbai,Delhi,2023-02-13,Enterprise
CUS003275,Vikram Jain,Pune,Tamil Nadu,2023-11-05,Retail
CUS003276,Ananya Singh,Pune,Maharashtra,2022-02-12,Retail
CUS003277,Pooja Kapoor,Ahmedabad,Karnataka,2023-08-21,Enterprise
CUS003278,Sneha Joshi,Bengaluru,Uttar Pradesh,2022-08-16,Enterprise
CUS003279,Aarav Sharma,Jaipur,Rajasthan,2025-03-16,Enterprise
CUS003280,Aditya Patel,Hyderabad,Maharashtra,2024-04-11,Retail
CUS003281,Aarav Malhotra,Mumbai,Gujarat,2025-03-08,Enterprise
CUS003282,Rahul Singh,Delhi,West Bengal,2023-02-17,Business
CUS003283,Simran Kapoor,Lucknow,West Bengal,2026-01-07,Enterprise
CUS003284,Vivaan Mehta,Pune,Rajasthan,2023-11-21,Business
CUS003285,Pooja Patel,Jaipur,Gujarat,2024-09-10,Business
CUS003286,Sneha Singh,Pune,Maharashtra,2022-02-17,Enterprise
CUS003287,Simran Kapoor,Hyderabad,Karnataka,2023-05-26,Business
CUS003288,Arjun Patel,Bengaluru,West Bengal,2022-06-18,Retail
CUS003289,Nikhil Patel,Chennai,Maharashtra,2025-09-18,Enterprise
CUS003290,Pooja Gupta,Hyderabad,Tamil Nadu,2024-10-23,Retail
CUS003291,Simran Verma,Delhi,Maharashtra,2023-01-23,Enterprise
CUS003292,Neha Sharma,Mumbai,Tamil Nadu,2023-02-21,Business
CUS003293,Priya Verma,Ahmedabad,Gujarat,2022-03-03,Business
CUS003294,Kavya Mehta,Lucknow,Uttar Pradesh,2025-05-08,Business
CUS003295,Ishita Malhotra,Hyderabad,Gujarat,2024-06-03,Business
CUS003296,Rahul Sharma,Mumbai,Maharashtra,2025-02-01,Retail
CUS003297,Neha Sharma,Delhi,Rajasthan,2022-07-07,Enterprise
CUS003298,Nikhil Jain,Delhi,Karnataka,2024-11-17,Business
CUS003299,Amit Verma,Pune,Delhi,2024-03-11,Retail
CUS003300,Vivaan Kapoor,Chennai,Rajasthan,2022-05-24,Business
CUS003301,Neha Gupta,Delhi,West Bengal,2023-04-11,Business
CUS003302,Ananya Mehta,Hyderabad,Delhi,2023-04-01,Business
CUS003303,Karan Sharma,Pune,Telangana,2022-06-28,Retail
CUS003304,Amit Patel,Jaipur,Delhi,2025-02-03,Enterprise
CUS003305,Kavya Patel,Jaipur,Maharashtra,2025-11-07,Business
CUS003306,Aditya Jain,Chennai,Tamil Nadu,2025-03-02,Retail
CUS003307,Ishita Mehta,Mumbai,Maharashtra,2022-05-05,Business
CUS003308,Amit Jain,Bengaluru,Maharashtra,2023-06-26,Business
CUS003309,Aisha Sharma,Pune,Maharashtra,2022-09-19,Enterprise
CUS003310,Priya Kapoor,Delhi,West Bengal,2022-06-27,Retail
CUS003311,Aditya Jain,Bengaluru,Delhi,2025-03-08,Enterprise
CUS003312,Aisha Patel,Chennai,Maharashtra,2022-09-14,Retail
CUS003313,Neha Kapoor,Chennai,Maharashtra,2024-10-16,Enterprise
CUS003314,Aisha Mehta,Chennai,Karnataka,2026-02-05,Business
CUS003315,Ishita Mehta,Pune,Telangana,2025-09-03,Retail
CUS003316,Rahul Joshi,Ahmedabad,Karnataka,2025-07-22,Business
CUS003317,Sneha Sharma,Mumbai,Uttar Pradesh,2022-06-30,Business
CUS003318,Priya Sharma,Chennai,West Bengal,2026-01-12,Enterprise
CUS003319,Ananya Verma,Kolkata,Delhi,2023-06-16,Retail
CUS003320,Meera Kapoor,Ahmedabad,Maharashtra,2024-10-02,Business
CUS003321,Pooja Jain,Delhi,Tamil Nadu,2022-07-27,Enterprise
CUS003322,Rahul Joshi,Delhi,Gujarat,2024-07-16,Retail
CUS003323,Nikhil Mehta,Ahmedabad,Gujarat,2023-12-21,Enterprise
CUS003324,Sneha Jain,Delhi,Telangana,2022-06-06,Enterprise
CUS003325,Karan Mehta,Jaipur,West Bengal,2024-11-11,Business
CUS003326,Amit Verma,Kolkata,West Bengal,2022-06-14,Enterprise
CUS003327,Rohan Malhotra,Pune,Karnataka,2024-01-11,Retail
CUS003328,Vivaan Mehta,Mumbai,Rajasthan,2023-09-14,Enterprise
CUS003329,Simran Joshi,Hyderabad,Delhi,2022-09-15,Retail
CUS003330,Kavya Verma,Bengaluru,Telangana,2022-04-20,Business
CUS003331,Aisha Mehta,Jaipur,Delhi,2022-08-15,Retail
CUS003332,Aditya Gupta,Ahmedabad,Telangana,2025-05-23,Enterprise
CUS003333,Meera Jain,Chennai,Telangana,2025-03-23,Retail
CUS003334,Aarav Mehta,Hyderabad,Telangana,2025-08-09,Retail
CUS003335,Arjun Patel,Lucknow,West Bengal,2023-02-05,Enterprise
CUS003336,Pooja Patel,Jaipur,Delhi,2024-08-07,Retail
CUS003337,Aarav Mehta,Bengaluru,Telangana,2023-04-07,Business
CUS003338,Simran Verma,Jaipur,Rajasthan,2023-01-02,Enterprise
CUS003339,Aditya Kapoor,Jaipur,Telangana,2025-04-16,Business
CUS003340,Pooja Sharma,Ahmedabad,Gujarat,2023-06-16,Retail
CUS003341,Meera Patel,Mumbai,Maharashtra,2023-01-08,Retail
CUS003342,Rohan Gupta,Hyderabad,Karnataka,2025-09-06,Enterprise
CUS003343,Neha Patel,Delhi,Karnataka,2022-03-02,Retail
CUS003344,Sneha Sharma,Hyderabad,Uttar Pradesh,2024-12-17,Business
CUS003345,Aarav Singh,Kolkata,Delhi,2022-07-25,Enterprise
CUS003346,Nikhil Mehta,Pune,Maharashtra,2023-02-19,Retail
CUS003347,Vivaan Singh,Mumbai,Uttar Pradesh,2024-07-03,Enterprise
CUS003348,Simran Malhotra,Lucknow,Maharashtra,2022-06-14,Retail
CUS003349,Neha Sharma,Pune,Karnataka,2023-09-02,Business
CUS003350,Arjun Singh,Mumbai,West Bengal,2022-07-22,Enterprise
CUS003351,Karan Kapoor,Ahmedabad,Maharashtra,2022-08-03,Enterprise
CUS003352,Sneha Jain,Chennai,Uttar Pradesh,2022-04-15,Enterprise
CUS003353,Nikhil Verma,Mumbai,Uttar Pradesh,2025-08-20,Business
CUS003354,Karan Kapoor,Chennai,Tamil Nadu,2022-01-20,Enterprise
CUS003355,Arjun Patel,Bengaluru,West Bengal,2023-11-29,Retail
CUS003356,Kavya Kapoor,Delhi,Maharashtra,2022-02-16,Business
CUS003357,Rohan Kapoor,Jaipur,West Bengal,2024-12-06,Enterprise
CUS003358,Aarav Joshi,Delhi,West Bengal,2025-05-11,Retail
CUS003359,Priya Joshi,Mumbai,Gujarat,2022-08-05,Business
CUS003360,Aarav Kapoor,Jaipur,Maharashtra,2025-06-14,Business
CUS003361,Rahul Jain,Bengaluru,Uttar Pradesh,2025-04-19,Enterprise
CUS003362,Sneha Verma,Kolkata,West Bengal,2022-09-05,Enterprise
CUS003363,Ananya Joshi,Chennai,Karnataka,2022-03-24,Business
CUS003364,Aisha Kapoor,Mumbai,Maharashtra,2023-01-08,Business
CUS003365,Pooja Sharma,Jaipur,Tamil Nadu,2023-12-22,Business
CUS003366,Nikhil Sharma,Pune,Delhi,2025-08-26,Business
CUS003367,Ishita Singh,Delhi,Karnataka,2024-03-20,Retail
CUS003368,Rohan Patel,Ahmedabad,Uttar Pradesh,2022-03-19,Business
CUS003369,Amit Mehta,Jaipur,Tamil Nadu,2024-07-22,Business
CUS003370,Sneha Joshi,Pune,Gujarat,2024-06-25,Enterprise
CUS003371,Meera Patel,Ahmedabad,Uttar Pradesh,2025-11-14,Retail
CUS003372,Priya Malhotra,Chennai,Delhi,2022-07-03,Business
CUS003373,Vivaan Patel,Ahmedabad,Telangana,2022-10-25,Business
CUS003374,Aditya Sharma,Kolkata,Maharashtra,2023-03-22,Retail
CUS003375,Meera Sharma,Jaipur,Telangana,2022-11-17,Business
CUS003376,Ananya Patel,Lucknow,Rajasthan,2023-03-31,Enterprise
CUS003377,Rahul Verma,Jaipur,Telangana,2024-10-27,Retail
CUS003378,Priya Sharma,Pune,Telangana,2022-08-08,Enterprise
CUS003379,Aisha Malhotra,Mumbai,Maharashtra,2023-10-10,Retail
CUS003380,Vivaan Jain,Mumbai,Tamil Nadu,2022-05-26,Business
CUS003381,Vikram Gupta,Jaipur,Gujarat,2025-12-01,Business
CUS003382,Sneha Singh,Bengaluru,Uttar Pradesh,2023-11-07,Retail
CUS003383,Ishita Kapoor,Mumbai,Maharashtra,2022-01-07,Business
CUS003384,Aarav Patel,Hyderabad,West Bengal,2024-05-11,Business
CUS003385,Rahul Joshi,Jaipur,Uttar Pradesh,2024-05-19,Retail
CUS003386,Kavya Joshi,Bengaluru,Rajasthan,2023-11-22,Business
CUS003387,Arjun Jain,Jaipur,Maharashtra,2024-07-08,Business
CUS003388,Kavya Patel,Delhi,Karnataka,2025-04-27,Business
CUS003389,Simran Joshi,Jaipur,Maharashtra,2023-12-01,Business
CUS003390,Neha Jain,Ahmedabad,Maharashtra,2025-10-07,Enterprise
CUS003391,Karan Jain,Bengaluru,Gujarat,2022-02-08,Retail
CUS003392,Ishita Verma,Ahmedabad,Tamil Nadu,2023-07-28,Business
CUS003393,Karan Joshi,Delhi,Maharashtra,2024-01-04,Retail
CUS003394,Karan Patel,Pune,West Bengal,2023-02-21,Retail
CUS003395,Nikhil Joshi,Mumbai,Tamil Nadu,2024-02-26,Business
CUS003396,Vikram Kapoor,Bengaluru,West Bengal,2025-09-23,Enterprise
CUS003397,Vivaan Singh,Mumbai,West Bengal,2023-10-14,Business
CUS003398,Priya Kapoor,Pune,Delhi,2024-06-24,Business
CUS003399,Aditya Verma,Jaipur,Tamil Nadu,2025-12-16,Business
CUS003400,Rohan Mehta,Pune,Delhi,2025-02-26,Retail
CUS003401,Kavya Verma,Ahmedabad,Rajasthan,2024-04-04,Retail
CUS003402,Karan Jain,Jaipur,Rajasthan,2023-09-07,Retail
CUS003403,Karan Mehta,Ahmedabad,Telangana,2022-10-06,Retail
CUS003404,Karan Mehta,Bengaluru,Delhi,2024-09-06,Retail
CUS003405,Ananya Gupta,Bengaluru,Rajasthan,2024-04-01,Business
CUS003406,Aisha Jain,Chennai,Uttar Pradesh,2022-09-14,Retail
CUS003407,Nikhil Mehta,Jaipur,West Bengal,2025-05-28,Retail
CUS003408,Aisha Sharma,Hyderabad,Rajasthan,2024-12-07,Business
CUS003409,Simran Singh,Delhi,Maharashtra,2025-11-22,Business
CUS003410,Meera Singh,Hyderabad,Maharashtra,2023-12-12,Retail
CUS003411,Nikhil Malhotra,Delhi,West Bengal,2023-02-14,Enterprise
